id;character;origin_dialogue;translated_dialogue
WWAD008FR;FR;Well, if that doesn't work...;
WWAD009RA;RA;Let me guess: you give up?;
WWAD010FR;FR;Bingo!;
WWAD011NP;NP;Ha! Another game at which I would surely defeat you!;
WWAE000RA;RA;So it's time to recruit some more troops.;
WWAE001FR;FR;Hey, no prob. I'll just write up some more 'I care' notes.;
WWAE003FR;FR;I don't really have any money. Well I did have this really valuable collector's coin...;
WWAE004NP;NP;Passed down through generations from my father's father!;
WWAE005FR;FR;Whatever.;
WWAE007NP;NP;You WHAT!?!;
WWAE008FR;FR;I needed more weight in my pinewood derby racer. Not that it would have helped, the way I lost.;
WWAE012NP;NP;Generations of royal inbreeding down the drain!;
WWAE015FR;FR;Knock yourself out. I've got enough memories of my dumb ancestors hanging around!;
WWAE016NP;NP;Grr!;
WWAF000RA;RA;Hello in there! Any Carpenters home?;
WWAF002RA;RA;I'm not a burglar! I'm a recruiter for Fred Bonaparte's army. We're a little light in our corps of engineers, see...;
WWAF004RA;RA;Okay, if I'm a burglar, then how can I be down here talking to you AND up on the roof at the same time?;
WWAF006RA;RA;Listen, if I go see what's up on your roof and take care of it, will you come out and help fight Napoleon?;
WWAF009RA;RA;Hey, how do I get up on your roof?;
WWAG000RA;RA;Hello, I'm recruiting for the Army of Fred Bonaparte, and--;
WWAG002RA;RA;What? Fred loves the people! He was just telling me that some of his best friends are, um... the people.;
WWAG004RA;RA;Look I'll tell you what: I'll talk to Fred. I'll talk to him, and I'll prove to you that he cares about the common man, and that the fight is not meaningless.;
WWAG006RA;RA;Hey, we really need your help out here on the battlefield!;
WWAG008RA;RA;Oh yeah, that's what I was supposed to do!;
WWAH000RA;RA;Hi, is this big soldier buggin' you?;
WWAH002RA;RA;Well, why don't you come out here and fight him?;
WWAH004RA;RA;Uh... Freedom?;
WWAH007RA;RA;I'm recruiting for Fred Bonaparte's army, and Fred really cares--;
WWAH009RA;RA;What?;
WWAH011RA;RA;Well, I could talk to Fred...;
WWAH013RA;RA;What's all this talk of death? We're going to win!;
WWAI000RA;RA;Hello? I'm recruiting--;
WWAI002RA;RA;Um, he left. He said he had to go to the bathroom, and he left.;
WWAI008RA;RA;That's the spirit!;
WWAI011RA;RA;Be right back!;
WWAJ000RA;RA;Hello?;
WWAJ002RA;RA;Oh, okay.;
WWAJ005RA;RA;Oh, well, I'll keep on the lookout for some place with good take out.;
WWAJ007RA;RA;Ew.;
WWAJ008RA;RA;Hey, are you feeling any better?;
WWAJ009RA;RA;If we storm Napoleon's stronghold, we win the game, you know.;
WWAJ010RA;RA;Beat Napoleon and everything...;
WWAK000RA;RA;Okay, you can come out. Burglar's gone.;
WWAK001CN;CN;Wow. You're pretty tough for a ventriloquist.;
WWAK003CN;CN;Just show me where there's some wood to work on and I'll go to town.;
WWAL000RA;RA;Hey, I have an important message from your fearless leader.;
WWAL001P1;P1;Oh my god! He does care! He does! I knew it! Fred Bonaparte is the greatest leader of all time! I can't wait to die for his cause!;
WWAL002RA;RA;Well, you might not die. You might win!;
WWAL003P1;P1;Hey, he's a great leader but... he's still Fred.;
WWAM000RA;RA;Okay, we had a deal!;
WWAM001P2;P2;MONEY! OH MAN!;
WWAM003P2;P2;Well, I'm off to die in battle, dear, for an incompetent leader who will never know my name. I hope you remarry well!;
WWAM004RA;RA;More of that negative talk...;
WWAN000RA;RA;Okay, there's your special Musket. Ready?;
WWAN001P3;P3;Alright! Now I'm all set to go rob that stupid Carpenter!;
WWAN002RA;RA;What? I got you that gun so you could fight Napoleon's army! Not the Carpenter.;
WWAN003P3;P3;I've been trying to break into his house for days now, but he's always got a fire going so I can't get down his chimney!;
WWAN004RA;RA;Well, could you just fight this one lousy soldier first? He's kind of in the way anyway...;
WWAN006P3;P3;Where is he?;
WWAO000RA;RA;Okay, Snails. It's time to serve the cause!;
WWAO003RA;RA;Wow. Right on. Yes.;
WWAQ000SN;SN;Charge!!!;
WWAQ001KN;KN;(Munch munch!);
WWAQ004KN;KN;I am truly inspired. Come, let us storm Napoleon's stronghold and win this game for Fred Bonaparte!;
WWAR000RA;RA;You ready to work?;
WWAR002CN;CN;Just put me where there's some wood that needs working!;
WWAR003RA;RA;Well there's nothing for you to do right now. So why don't you sort your nails or something?;
WWAR005RA;RA;How about you fix that broken bridge over there!;
WWAR011RA;RA;Wow, it's hard to believe you're entirely made of wood.;
WWAS000RA;RA;Time to fight for the fatherland!;
WWAS003CN;CN;I heard that!;
WWAT000RA;RA;Alright, let's take Napoleon's stronghold and win the game!;
WWAT001KN;KN;Game?;
WWAT002RA;RA;War! Woooo!;
WWAT003KN;KN;Yes! The stronghold shall fall! But first you must fix that bridge.;
WWAT004KN;KN;I can't swim in this armor! It is heavy, and prone to discoloration.;
WWAT005KN;KN;Yes! The stronghold's wall is thick! But I shall crack it open! Like a shell! And I will rip that shell off, and... and sauté it... in butter! And eat it and gorge to my heart's delight.;
WWAT006RA;RA;Concentrate... war time...;
WWAT008RA;RA;Stronghold.;
WWAU000RA;RA;You guys ready?;
WWAU002SN;SN;We're ready to fight for the fatherland! To fight nobly on the field of battle! Our shells are tough, and soon we will cover the enemy with our silvery trails!;
WWAU003RA;RA;Okay. Just remember, there are many different ways to serve your fatherland.;
WWAV000RA;RA;Word to the wise?;
WWAV004RA;RA;I can burn wood with my mind.;
WWAW000NP;NP;What's this? My lazy opponent is actually trying to win? He has sent in reinforcements! Well well! Then let zee game truly begin! Send in my best soldier!;
WWAW001NP;NP;You! Destroy that bridge! For France!;
WWAW002SD;SD;For France!;
WWAW003SD;SD;I hate you stupid bridge! This is how much I hate you!;
WWAW005SD;SD;Ah, yes. Now, I shall go torment this poor peasant over here. Haha!;
WWAW006FR;FR;Oh, man, now look! The bridge is broken and I can't move my pieces past it anymore. I quit. Napoleon, you win.;
WWAW007RA;RA;No! We don't forfeit! We're going to beat you, Mr... Genetic memory of Napoleon Bonaparte!;
WWAX001CN;CN;Don't worry, darling. We'll get you fixed up good as new in no time!;
WWAX002CN;CN;Man, I am GOOD. Mmm!;
WWAY000CN;CN;Oh, man. I would totally love to move over there, but that soldier would kick my ass, and I'm not getting paid for that.;
WWBA000NP;NP;Sacré bleu! I cannot believe it, Fred! You have accidentally done something right!;
WWBA001FR;FR;I have?;
WWBA002NP;NP;Yes! But I'm afraid it's still not enough. More manpower!;
WWBA003SD;SD;Ah, mon dieu. I hate bridges!;
WWBA004SD;SD;Ahhhh!;
WWBA005SD;SD;That is for killing my father, bridge!;
WWBA006FR;FR;Hey, stop killing my bridges. You're making me mad!;
WWBB000RA;RA;Nah, better not. I should only feed my own army.;
WWBC000CN;CN;No thanks. My business is nails, not snails.;
WWBC001SN;SN;Yeah, well I wouldn't let my sister date you either, buddy.;
WWBC002MM;MM;I will eat only when we are celebrating our victory!;
WWBD000KN;KN;HA HA HA! Your walls are no thicker than the crust of a crème brûlée!;
WWBD001KN;KN;Behold the mighty tapping of my spoon!;
WWBD002KN;KN;Ahhhhhh!;
WWBD003NP;NP;What?? What is this? Fred? Did you do this?;
WWBD004FR;FR;Huh? What?;
WWBD005NP;NP;I can't believe it. You... you ARE a Bonaparte! There is some Napoleon in your veins after all!;
WWBD006FR;FR;Well, maybe--;
WWBD007NP;NP;Finally! I can resign myself back into my glorious history.  The future is yours, Fred Bonaparte. You are indeed a true warrior. Go forth and fight all your battles with the same determination you showed here, and your life will be an endless parade of victories. Like mine!;
WWBD008FR;FR;Yes! Well, except for that last one! The one in Waterloo...;
WWBD009NP;NP;Mmm, I was sick that day! Very bad stomach cramp. Let me tell you. That's why I've always got my hand tucked in here, you know? Heh heh. You'll find out when you're older. It's hereditary.;
WWBE000RA;RA;Hey, I found this rare coin in the fire.;
WWBE001FR;FR;Oh THAT'S where it was. Well, you can have it. Last thing I want is another family heirloom.;
WWBE002RA;RA;Thanks for the note. You have really nice handwriting.;
WWBE003FR;FR;Yeah, well I was a calligraphy major in college, actually.;
WWBE004NP;NP;Oh, this just gets worse and worse the more I know.;
WWBE005RA;RA;Look, I found some armaments for the troop!;
WWBE006FR;FR;Ah, get that gun out of my face. Why don't you go arm the  people who are doing the fighting?;
WWBE007FR;FR;Ow! Oh, go ahead. Beat me up. I don't care.;
WWBE008NP;NP;Trust me, he doesn't.;
WWBE009FR;FR;Oh, and now I'm on fire. Great.;
WWBE010FR;FR;Not me. You're supposed to be moving the pieces around.;
WWBE011NP;NP;What? You do? You ARE my relative after all!;
WWBE012FR;FR;Oh, wait. No. I'm over it.;
WWBE013NP;NP;Ahh, I knew it!;
WWBF000RA;RA;Hey, check out this coin I found.;
WWBF001NP;NP;Ah, a priceless Bonaparte family heirloom.;
WWBF002FR;FR;You can have that. It's worthless to me.;
WWBF003NP;NP;Ahhh!;
WWBF004RA;RA;Look! Fred cares!;
WWBF005NP;NP;You can't just tell the people you care about them! You have to show them!;
WWBF006NP;NP;By leading them nobly into war!;
WWBF007RA;RA;Hey, it's a start.;
WWBF008RA;RA;Cool Musket, eh?;
WWBF009NP;NP;Fred's troops wouldn't know what to do with one of those.;
WWBF010NP;NP;Ah!;
WWBF011NP;NP;Oof!;
WWBF012NP;NP;Sacré bleu!;
WWBF013NP;NP;I wish my own descendants had your fighting instinct.;
WWBF014NP;NP;I am not short but you should know for future reference that small people do not enjoy being lifted up as if they were children. I am an Emperor! I am King!;
WWBF015FR;FR;Hee hee hee!;
WWBF016NP;NP;Oh, ohhhhh...;
WWBF017NP;NP;Wait... what IS the purpose of war? Maybe diplomacy could, uh…;
WWBF018NP;NP;Ah! Wait, who said that?;
WWBG000CN;CN;You can't fool me by giving me money! I know you're a burglar!;
WWBG001CN;CN;How about the burglar on my roof? Does he care about that?;
WWBG002CN;CN;Ah! A gun! And I was just starting to believe that you weren't a burglar!;
WWBH000CN;CN;I only care about wood, and nails, and bridges.;
WWBH001CN;CN;Ow! Hey, whose side are you on?;
WWBH002CN;CN;Oooh... ohhh...;
WWBI000P1;P1;I'm not in this for the money. If our leaders cared about us, I'd fight for nothing!;
WWBI001P1;P1;Oh, I got a gun already. But who cares about killing unless you're killing FOR someone, you know?;
WWBJ000P1;P1;I don't care about anything now, except for my fearless leader Fred!;
WWBJ001P1;P1;Hey, knock it off!;
WWBJ002P1;P1;Quit it! I'm made of wood!;
WWBJ003P1;P1;Ohhh ohhhh...;
WWBK000P2;P2;Well then he should put his money where his mouth is and PAY US.;
WWBK001P2;P2;It would be cool if we had some pawn shops in this town and I could SELL IT.;
WWBL000P2;P2;I only care about how much I'm getting paid. ;
WWBL001RA;RA;Okay, you got your money. Let's fight!;
WWBL002P2;P2;Well, I hope you saved a little dough to fix that broken bridge over there, cuz I can't get to the soldier until you do that.;
WWBL003P2;P2;I'm ready. Send me over there!;
WWBL004P2;P2;Hey, you're not paying me enough to do that!;
WWBL005P2;P2;ooohhh ohhh...;
WWBM000P3;P3;Man, I could buy a gun with that if there were a decent pawn shop in town.;
WWBM001P3;P3;If he cares, then why doesn't he give us guns so we can protect ourselves, huh?;
WWBN000P3;P3;Careful. I have a gun.;
WWBN001RA;RA;Why aren't you using that gun I gave you?;
WWBN002P3;P3;I'm too far away. You gotta move me closer to that soldier.;
WWBN003P3;P3;Ohhhh.. Ohhhh...;
WWBO000KN;KN;Oh, how I wish there were a gourmet restaurant in town so that I may take that coin and buy myself a fine meal.;
WWBO001KN;KN;Not enough to feed his troops anything but chipped beef on toast!;
WWBO002KN;KN;Oooh, I can't believe I spoke the name of that dish!;
WWBO003KN;KN;Excellent. Now take that gun and go shoot me a fine game pheasant, then bring it to my favorite chef in Paris--;
WWBO004RA;RA;It's not loaded.;
WWBO005KN;KN;Ohhh, I'm going to faint.;
WWBP000KN;KN;Please, do not distract me, for now my only thought is of storming that stronghold!;
WWBP002KN;KN;oooh... Ooohhh…;
WWBQ000NP;NP;Hey, do not try to bribe my troops! They are too loyal anyway, and would never leave me!;
WWBQ001SD;SD;Oui, oui oui but, uh... Call me two weeks. If we don't get more funding I'm going to jump ship!;
WWBQ002SD;SD;Not as much as my leader does!;
WWBQ003NP;NP;You got that right, kiddo!;
WWBQ004SD;SD;If I thought you knew how to use it, I would be frightened.;
WWBQ005RA;RA;Hey, I was once an assassin I'll have you know!;
WWBQ006NP;NP;Hey! Don't touch my pieces!;
WWBQ007NP;NP;That is cheating!;
WWBR000RA;RA;Man, this Salt Shaker is totally in the way.;
WWBR001RA;RA;I'll bet the real Napoleon never had to worry about stuff like this.;
WWBS000NP;NP;Ha ha. Not bad, Fred!;
WWBS001FR;FR;What? What'd I do?;
WWBS002NP;NP;You're doing better than usual, and I hate to end the fun...;
WWBS003NP;NP;But I guess it's time to put an end to this, as usual.;
WWBS004NP;NP;Guard the bridge to the stronghold with your LIFE.;
WWBS005SD;SD;None shall pass!;
WWBT000NP;NP;But... I... how...;
WWBT001NP;NP;RETREAT!;
WWBT002NP;NP;Everyone into the stronghold!;
WWBT003NP;NP;Raise the drawbridge immediatement!;
WWBT004NP;NP;Jam the mechanism with something! Anything!;
WWBT005RA;RA;Hey, you can't jam the gears! That's cheating!;
WWBT006NP;NP;All is fair in love and war! You have fought well, but that's as far as you shall go my friend!;
WWBT007FR;FR;Ha! We'll see about that!;
WWBT008RA;RA;Fred? Was that you?;
WWBT009FR;FR;Yeah! Come on! We're winning! ;
WWBT010FR;FR;All we have to do is unjam those gears.;
WWBT011RA;RA;I'm on it, General.;
WWBU000NP;NP;Come talk to me if you need to know the rules!;
WWBU001RA;RA;Excuse me, Mr. Bonaparte? But how do you play this game?;
WWBU002NP;NP;Ah, this game is so easy, even a child like you can play it.;
WWBU003NP;NP;All my worthless descendent has to do is move a Knight piece into the center of my stronghold.;
WWBU004NP;NP;Ha ha, but his Knight isn't even on the board. He's hiding out in that house.;
WWBU005RA;RA;Well, maybe he's got a good reason--;
WWBU006NP;NP;And Knights are good at storming strongholds, but they are no good at field combat.;
WWBU007NP;NP;So he'll also need a strong militia to fight my soldiers.;
WWBU008NP;NP;But he has no militia. His people are hiding out in their houses--hopeless, hungry, and unarmed.;
WWBU009RA;RA;Yeah, but--;
WWBU010NP;NP;And if they came out to form a strong militia, they wouldn't be able to move around the board because I keep breaking his bridges!;
WWBU011RA;RA;Hey, that part is your fault--;
WWBU012NP;NP;He could easily fix the bridges I keep breaking if he just had a Carpenter, but his Carpenter is hiding out in his house, ha ha, afraid!;
WWBU013RA;RA;Well, war is scary--;
WWBU014NP;NP;So you see, it is an easy game, but Fred has already lost it.;
WWBU015RA;RA;Not this time! This time we're going to win!;
WWBU016FR;FR;No we're not!;
WWBU017RA;RA;(Fred, shut up!);
WWBU018RA;RA;Hey, can you give me a little hint here?;
WWBU020NP;NP;Well, you need to enlist a Carpenter so you can fix that bridge I broke, stupid.;
WWBU021NP;NP;Move the Carpenter over to the bridge so he can fix it!;
WWBU022NP;NP;You need to talk one of these peasants into forming a militia for you!;
WWBU023NP;NP;Move that Militiaman next to my Soldier! Do I have to tell you everything?;
WWBU024NP;NP;Oh, cochon. You need to recruit another peasant if you want to keep fighting.;
WWBU025NP;NP;There is a huge Salt Shaker blocking the game board. Get rid of it!;
WWBU026NP;NP;You've got another broken bridge. Get your Carpenter!;
WWBU027NP;NP;Get that Militiaman over to where the action is so he can fight!;
WWBU028NP;NP;You're going to need one last brave soldier.;
WWBU029NP;NP;You will need to get your heartiest Knight out here onto the game board if you want to storm my stronghold.;
WWBU030NP;NP;Ha! No help from me! You have fought well, but you will never get that drawbridge down, so your Knight will never be able to storm my stronghold!;
WWBU031NP;NP;Oh, what are you waiting for? Why don't you move your Knight into the stronghold and get it over with?;
WWBV000P1;P1;Ha! Ah! Take that!;
WWBV001P2;P2;Pow! Gah! Oof!;
WWBV002P3;P3;Cool Musket, huh? Oh, wait. Have to reload here...;
WWBV003SD;SD;Die! Arr! I kill you!;
WWBW000RA;RA;Ta da! That was easy!;
WWBW001RA;RA;Stronghold stormed, game won!;
WWBW002NP;NP;You have to storm the stronghold with your Knight, you stupid fool!;
WWBW003RA;RA;Oh.;
WWBX000RA;RA;Hey, look! A Musket!;
WWBX001RA;RA;I'll bet I could arm our troops with that!;
WWBY000RA;RA;I'm saving this note for that guy who thinks Fred doesn't care about him.;
WWBY001RA;RA;I should give this to that guy who will fight for money.;
WWBY002RA;RA;I'm saving this coin until I find someone who could really use the money.;
WWBY003RA;RA;What good is this Musket! It's not even loaded?;
WWBZ000CN;CN;Hey, I can't come out yet--there's some big thing in front of my door!;
WWBZ004KN;KN;Oh bother, I am thwarted by some large object in my path. Could you be so good as to move it away from my door?;
WWBZ005CN;CN;Thanks. I was feeling trapped.;
WWBZ006P1;P1;Alright. That's more like it.;
WWBZ007P2;P2;That's better.;
WWBZ009KN;KN;Thank you. Here I come!;
WWCA000RA;RA;Cheer up, Fred! You won the war!;
WWCA001FR;FR;I know. But now I'm bored.;
WWCA002RA;RA;Mind if I hang out?;
WWCA003FR;FR;Sure. Just don't expect me to be very entertaining.;
WWCB000RA;RA;Can you believe a great battle was once fought here, on these very fields upon which you now, so peacefully, graze?;
WWCB001RA;RA;Many men died.;
WWCB002RA;RA;Some did it for money, some for country.;
WWCB003RA;RA;And some did it just because they had guns.;
WWCB004RA;RA;And now, no one is left on the battle fields, except you cows.;
WWCB005RA;RA;Crazy world, isn't it?;
WWCB006RA;RA;Huh?;
WWCB007RA;RA;Don't you think it's crazy?;
WWCB008RA;RA;Mm?;
WWCB009RA;RA;Hey, I'm talking to you, cow!;
WWCB010RA;RA;We fought and died for you, so you could chew your cud in peace!;
WWCB011RA;RA;If it wasn't for me, you'd all be talking French right now!;
WWCB012RA;RA;Shame on you, ungrateful cow.;
WWCB013RA;RA;That's what it was like when the war was on.;
WWCB014RA;RA;And that!;
WWZB000TO;TO;Priceless Coin;
WWZB001TO;TO;Fred's Letter;
WWZB002TO;TO;Rifle;
ASZA004TO;TO;I'm getting the feeling that you won't get too far with this fella until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?;
WWZA009TO;TO;/AButton/Jump in;
WWZA010TO;TO;/BButton/Come back later;
WWCC000RA;RA;Eh, eh-eh. Eh, eh, eheh!;
WWZF000TO;TO;Out bullet shopping.  Back in a few.;
WWBE014FR;FR;I like war! War is fun! Victory is important to me.;
WWBF019NP;NP;Huh huh! My blood runs hot with passion for battle!;
